Site,Habitat,PlSpecies,CP,FU
Dolebury_Warren,grassland,Rumex_acetosa,0.5,0
Dolebury_Warren,scrub,Rumex_acetosa,0,0
Dolebury_Warren,woodland,Rumex_acetosa,0,0
Dolebury_Warren,grassland,Rumex_acetosella,1,0
Dolebury_Warren,scrub,Rumex_acetosella,0,0
Dolebury_Warren,woodland,Rumex_acetosella,0,0
Dolebury_Warren,grassland,Sanguisorba_minor,1.66666666666667,0
Dolebury_Warren,scrub,Sanguisorba_minor,5.6,0.1
Dolebury_Warren,woodland,Sanguisorba_minor,0,0
Dolebury_Warren,grassland,Senecio_jacobaea,2,0
Dolebury_Warren,scrub,Senecio_jacobaea,1,1
Dolebury_Warren,woodland,Senecio_jacobaea,0,0
Dolebury_Warren,grassland,Sherardia_arvensis,0,0
Dolebury_Warren,scrub,Sherardia_arvensis,1,0
Dolebury_Warren,woodland,Sherardia_arvensis,0,0
Dolebury_Warren,grassland,Sorbus_aucuparia,0,0
Dolebury_Warren,scrub,Sorbus_aucuparia,1,0
Dolebury_Warren,woodland,Sorbus_aucuparia,4.25,0
Dolebury_Warren,grassland,Stellaria_graminea,0,0
Dolebury_Warren,scrub,Stellaria_graminea,1,0
Dolebury_Warren,woodland,Stellaria_graminea,0,0
Dolebury_Warren,grassland,Tamus_communis,0,0
Dolebury_Warren,scrub,Tamus_communis,0,0
Dolebury_Warren,woodland,Tamus_communis,4.5,0
Dolebury_Warren,grassland,Taraxacum_agg.,1.14285714285714,0.142857142857143
Dolebury_Warren,scrub,Taraxacum_agg.,0.5,0
Dolebury_Warren,woodland,Taraxacum_agg.,0,0
Dolebury_Warren,grassland,Teucrium_scorodonia,0,0
Dolebury_Warren,scrub,Teucrium_scorodonia,5.25,0.875
Dolebury_Warren,woodland,Teucrium_scorodonia,0,0
Dolebury_Warren,grassland,Thymus_polytrichus,2.5,3.5
Dolebury_Warren,scrub,Thymus_polytrichus,1,0
Dolebury_Warren,woodland,Thymus_polytrichus,0,0
Dolebury_Warren,grassland,Trifolium_arvense,1,0
Dolebury_Warren,scrub,Trifolium_arvense,9,0
Dolebury_Warren,woodland,Trifolium_arvense,0,0
Dolebury_Warren,grassland,Trifolium_dubium,0,0
Dolebury_Warren,scrub,Trifolium_dubium,1,1
Dolebury_Warren,woodland,Trifolium_dubium,0,0
Dolebury_Warren,grassland,Trifolium_pratense,2.85714285714286,0.1875
Dolebury_Warren,scrub,Trifolium_pratense,0,0
Dolebury_Warren,woodland,Trifolium_pratense,0,0
