Site,Habitat,PlSpecies,CP,FU
Oxwich_Bay,sand_dune,Malus_domestica,0,0
Oxwich_Bay,scrub,Malus_domestica,1,1
Oxwich_Bay,grassland,Medicago_lupulina,0.5,0
Oxwich_Bay,sand_dune,Medicago_lupulina,1.66666666666667,0
Oxwich_Bay,scrub,Medicago_lupulina,2,12.6666666666667
Oxwich_Bay,grassland,Oenanthe_sp.,0,0
Oxwich_Bay,sand_dune,Oenanthe_sp.,1,0
Oxwich_Bay,scrub,Oenanthe_sp.,0,0
Oxwich_Bay,grassland,Oenothera_glazioviana,1,0
Oxwich_Bay,sand_dune,Oenothera_glazioviana,1,0
Oxwich_Bay,scrub,Oenothera_glazioviana,1,0
Oxwich_Bay,grassland,Ononis_repens,3.47368421052632,0.315789473684211
Oxwich_Bay,sand_dune,Ononis_repens,8.82758620689655,0.137931034482759
Oxwich_Bay,scrub,Ononis_repens,6.14285714285714,0.761904761904762
Oxwich_Bay,grassland,Pilosella officinalis,2,0
Oxwich_Bay,sand_dune,Pilosella officinalis,1,0
Oxwich_Bay,scrub,Pilosella officinalis,0,0
Oxwich_Bay,grassland,Pilosella_officinarum,5,0
Oxwich_Bay,sand_dune,Pilosella_officinarum,2.75,0.25
Oxwich_Bay,scrub,Pilosella_officinarum,1,0
Oxwich_Bay,grassland,Plantago_lanceolata,3.71428571428571,0
Oxwich_Bay,sand_dune,Plantago_lanceolata,4.33333333333333,0
Oxwich_Bay,scrub,Plantago_lanceolata,5,0
Oxwich_Bay,grassland,Plantago_media,0,0
Oxwich_Bay,sand_dune,Plantago_media,0,0
Oxwich_Bay,scrub,Plantago_media,1,0
Oxwich_Bay,grassland,Polygala_serpyllifolia,0,0
Oxwich_Bay,sand_dune,Polygala_serpyllifolia,1,1
Oxwich_Bay,scrub,Polygala_serpyllifolia,0,0
Oxwich_Bay,grassland,Polygala_vulgaris,1,1
Oxwich_Bay,sand_dune,Polygala_vulgaris,1.66666666666667,9
Oxwich_Bay,scrub,Polygala_vulgaris,0,0
Oxwich_Bay,grassland,Potentilla_anserina,0,0
Oxwich_Bay,sand_dune,Potentilla_anserina,0,0
Oxwich_Bay,scrub,Potentilla_anserina,0,0
Oxwich_Bay,grassland,Potentilla_reptans,0,0
Oxwich_Bay,sand_dune,Potentilla_reptans,0,0
Oxwich_Bay,scrub,Potentilla_reptans,3,0
Oxwich_Bay,grassland,Potentilla_sterilis,1.25,0
Oxwich_Bay,sand_dune,Potentilla_sterilis,0,0
Oxwich_Bay,scrub,Potentilla_sterilis,1,0
Oxwich_Bay,grassland,Primula_arvensis,1,1
Oxwich_Bay,sand_dune,Primula_arvensis,0,0
Oxwich_Bay,scrub,Primula_arvensis,0,0
Oxwich_Bay,grassland,Primula_veris,1,3
Oxwich_Bay,sand_dune,Primula_veris,3,0
Oxwich_Bay,scrub,Primula_veris,0,0
Oxwich_Bay,grassland,Prunus_spinosa,1,0
Oxwich_Bay,sand_dune,Prunus_spinosa,0,0
Oxwich_Bay,scrub,Prunus_spinosa,4.5,7.25
Oxwich_Bay,grassland,Pteridium_aquilinum,0,0
Oxwich_Bay,sand_dune,Pteridium_aquilinum,1,1
Oxwich_Bay,scrub,Pteridium_aquilinum,0,0
Oxwich_Bay,grassland,Pulicaria_dysenterica,0,0
Oxwich_Bay,sand_dune,Pulicaria_dysenterica,0,0
Oxwich_Bay,scrub,Pulicaria_dysenterica,0,0
Oxwich_Bay,grassland,Quercus_robur,0,0
Oxwich_Bay,sand_dune,Quercus_robur,0,0
Oxwich_Bay,scrub,Quercus_robur,10,0
Oxwich_Bay,grassland,Ranunculus_acris,1,0
Oxwich_Bay,sand_dune,Ranunculus_acris,0,0
Oxwich_Bay,scrub,Ranunculus_acris,1,0
Oxwich_Bay,grassland,Ranunculus_bulbosus,2.33333333333333,0.666666666666667
Oxwich_Bay,sand_dune,Ranunculus_bulbosus,1,1
Oxwich_Bay,scrub,Ranunculus_bulbosus,0,0
Oxwich_Bay,grassland,Ranunculus_repens,1,0
Oxwich_Bay,sand_dune,Ranunculus_repens,0,0
Oxwich_Bay,scrub,Ranunculus_repens,0,0
Oxwich_Bay,grassland,Ranunculus_sceleratus,1,0
Oxwich_Bay,sand_dune,Ranunculus_sceleratus,0,0
Oxwich_Bay,scrub,Ranunculus_sceleratus,0,0
Oxwich_Bay,grassland,Rhinanthus_minor,6.6,3.2
Oxwich_Bay,sand_dune,Rhinanthus_minor,0.5,0
Oxwich_Bay,scrub,Rhinanthus_minor,1,1
Oxwich_Bay,grassland,Rosa_rugosa,1,0
Oxwich_Bay,sand_dune,Rosa_rugosa,0,0
Oxwich_Bay,scrub,Rosa_rugosa,2,0
Oxwich_Bay,grassland,Rosa_spinosissima,0,0
Oxwich_Bay,sand_dune,Rosa_spinosissima,1,0
Oxwich_Bay,scrub,Rosa_spinosissima,0,0
Oxwich_Bay,grassland,Rubus_fruiticosus,14.4545454545455,0.636363636363636
Oxwich_Bay,sand_dune,Rubus_fruiticosus,5.69230769230769,0.0769230769230769
Oxwich_Bay,scrub,Rubus_fruiticosus,15,0.476190476190476
Oxwich_Bay,grassland,Rubus_fruticosus,19.25,0.125
Oxwich_Bay,sand_dune,Rubus_fruticosus,8,0
Oxwich_Bay,scrub,Rubus_fruticosus,18.5,0.125
Oxwich_Bay,grassland,Rubus_fruticosus_agg.,1,1
Oxwich_Bay,sand_dune,Rubus_fruticosus_agg.,1,1
Oxwich_Bay,scrub,Rubus_fruticosus_agg.,1,1
Oxwich_Bay,grassland,Rumex_acetosa,1,0
Oxwich_Bay,sand_dune,Rumex_acetosa,0,0
Oxwich_Bay,scrub,Rumex_acetosa,1,0
Oxwich_Bay,grassland,Salix_repens,0,0
Oxwich_Bay,sand_dune,Salix_repens,5.5,0
Oxwich_Bay,scrub,Salix_repens,0,0
Oxwich_Bay,grassland,Sanguisorba_minor,7.5,6.5
Oxwich_Bay,sand_dune,Sanguisorba_minor,32.5,0
Oxwich_Bay,scrub,Sanguisorba_minor,2.5,0
Oxwich_Bay,grassland,Sedge,0,0
Oxwich_Bay,sand_dune,Sedge,1,0
Oxwich_Bay,scrub,Sedge,0,0
Oxwich_Bay,grassland,Sedum_acre,0,0
Oxwich_Bay,sand_dune,Sedum_acre,1,0
Oxwich_Bay,scrub,Sedum_acre,0,0
Oxwich_Bay,grassland,Senecio_jacobaea,1,0
Oxwich_Bay,sand_dune,Senecio_jacobaea,1,0
Oxwich_Bay,scrub,Senecio_jacobaea,1,0
Oxwich_Bay,grassland,Sorbus_aucuparia,0,0
Oxwich_Bay,sand_dune,Sorbus_aucuparia,0,0
Oxwich_Bay,scrub,Sorbus_aucuparia,3,0
Oxwich_Bay,grassland,Stellaria_graminea,0,0
Oxwich_Bay,sand_dune,Stellaria_graminea,0,0
Oxwich_Bay,scrub,Stellaria_graminea,0.666666666666667,1
Oxwich_Bay,grassland,Taraxacum_agg.,1.57142857142857,0.285714285714286
Oxwich_Bay,sand_dune,Taraxacum_agg.,3.55555555555556,0.222222222222222
Oxwich_Bay,scrub,Taraxacum_agg.,1,0
Oxwich_Bay,grassland,Teucrium_scorodonia,1.25,0
Oxwich_Bay,sand_dune,Teucrium_scorodonia,2,0
Oxwich_Bay,scrub,Teucrium_scorodonia,1.5,0.25
Oxwich_Bay,grassland,Thymus_polytrichus,10.3333333333333,43.6666666666667
Oxwich_Bay,sand_dune,Thymus_polytrichus,19.6153846153846,6
Oxwich_Bay,scrub,Thymus_polytrichus,15,63
Oxwich_Bay,grassland,Trifolium_pratense,1.57142857142857,0.142857142857143
Oxwich_Bay,sand_dune,Trifolium_pratense,1,0
Oxwich_Bay,scrub,Trifolium_pratense,14,3
Oxwich_Bay,grassland,Trifolium_repens,1.57142857142857,0.714285714285714
Oxwich_Bay,sand_dune,Trifolium_repens,1,0
Oxwich_Bay,scrub,Trifolium_repens,1,0
Oxwich_Bay,grassland,Veronica_chamaedrys,0.428571428571429,0.285714285714286
Oxwich_Bay,sand_dune,Veronica_chamaedrys,1,0
Oxwich_Bay,scrub,Veronica_chamaedrys,1.22222222222222,0.111111111111111
Oxwich_Bay,grassland,Veronica_officinalis,0.5,0
Oxwich_Bay,sand_dune,Veronica_officinalis,0,0
Oxwich_Bay,scrub,Veronica_officinalis,1,0
Oxwich_Bay,grassland,Veronica_persica,0,0
Oxwich_Bay,sand_dune,Veronica_persica,0,0
Oxwich_Bay,scrub,Veronica_persica,2,0
Oxwich_Bay,grassland,Vicia_sativa,0.333333333333333,0.333333333333333
Oxwich_Bay,sand_dune,Vicia_sativa,1,0
Oxwich_Bay,scrub,Vicia_sativa,0.5,0
Oxwich_Bay,grassland,Viola_reichenbachiana,0,0
Oxwich_Bay,sand_dune,Viola_reichenbachiana,0,0
Oxwich_Bay,scrub,Viola_reichenbachiana,0,0
