Site,Habitat,PlSpecies,CP,FU
Woolacombe,grassland,Pteridium_aquilinum,0,0
Woolacombe,sand_dune,Pteridium_aquilinum,0,0
Woolacombe,scrub,Pteridium_aquilinum,1,1
Woolacombe,grassland,Ranunculus_bulbosus,1,1
Woolacombe,sand_dune,Ranunculus_bulbosus,1,0
Woolacombe,scrub,Ranunculus_bulbosus,0,0
Woolacombe,grassland,Rosa_rugosa,2,0
Woolacombe,sand_dune,Rosa_rugosa,11.25,0
Woolacombe,scrub,Rosa_rugosa,0,0
Woolacombe,grassland,Rosa_spinosissima,2.66666666666667,0
Woolacombe,sand_dune,Rosa_spinosissima,15.5625,0
Woolacombe,scrub,Rosa_spinosissima,0,0
Woolacombe,grassland,Rubia_peregrina,0,0
Woolacombe,sand_dune,Rubia_peregrina,0.888888888888889,0
Woolacombe,scrub,Rubia_peregrina,0,0
Woolacombe,grassland,Rubus_fruiticosus,19.5263157894737,0.6
Woolacombe,sand_dune,Rubus_fruiticosus,11.2857142857143,0.0952380952380952
Woolacombe,scrub,Rubus_fruiticosus,16.0416666666667,0.0833333333333333
Woolacombe,grassland,Rubus_fruticosus,13.8333333333333,0
Woolacombe,sand_dune,Rubus_fruticosus,5.33333333333333,0
Woolacombe,scrub,Rubus_fruticosus,13.5714285714286,0.714285714285714
Woolacombe,grassland,Rubus_fruticosus_agg.,1,1
Woolacombe,sand_dune,Rubus_fruticosus_agg.,1,1
Woolacombe,scrub,Rubus_fruticosus_agg.,1,1
Woolacombe,grassland,Rumex_acetosa,1,0
Woolacombe,sand_dune,Rumex_acetosa,0,0
Woolacombe,scrub,Rumex_acetosa,0,0
Woolacombe,grassland,Rumex_acetosella,3.66666666666667,0
Woolacombe,sand_dune,Rumex_acetosella,1,0
Woolacombe,scrub,Rumex_acetosella,2,0
Woolacombe,grassland,Rumex_sp.,0,0
Woolacombe,sand_dune,Rumex_sp.,0,0
Woolacombe,scrub,Rumex_sp.,1,0
Woolacombe,grassland,Sanguisorba_minor,3.4,1
Woolacombe,sand_dune,Sanguisorba_minor,3,0
Woolacombe,scrub,Sanguisorba_minor,0,0
Woolacombe,grassland,Senecio_jacobaea,1,0
Woolacombe,sand_dune,Senecio_jacobaea,1,0
Woolacombe,scrub,Senecio_jacobaea,0,0
Woolacombe,grassland,Silene_dioica,0,0
Woolacombe,sand_dune,Silene_dioica,0,0
Woolacombe,scrub,Silene_dioica,2,0
Woolacombe,grassland,Sonchus_asper,0,0
Woolacombe,sand_dune,Sonchus_asper,1,0
Woolacombe,scrub,Sonchus_asper,0,0
Woolacombe,grassland,Stellaria_graminea,3.33333333333333,21.6666666666667
Woolacombe,sand_dune,Stellaria_graminea,0,0
Woolacombe,scrub,Stellaria_graminea,0,0
Woolacombe,grassland,Stellaria_holostea,0.666666666666667,1
Woolacombe,sand_dune,Stellaria_holostea,0,0
Woolacombe,scrub,Stellaria_holostea,0,0
Woolacombe,grassland,Taraxacum_agg.,2.33333333333333,0
Woolacombe,sand_dune,Taraxacum_agg.,1,0
Woolacombe,scrub,Taraxacum_agg.,0,0
Woolacombe,grassland,Teucrium_scorodonia,6.25,2.25
Woolacombe,sand_dune,Teucrium_scorodonia,4.33333333333333,7.33333333333333
Woolacombe,scrub,Teucrium_scorodonia,3.4,46.3
Woolacombe,grassland,Trifolium_pratense,1,0
Woolacombe,sand_dune,Trifolium_pratense,1,0
Woolacombe,scrub,Trifolium_pratense,0,0
Woolacombe,grassland,Trifolium_repens,0.5,0
Woolacombe,sand_dune,Trifolium_repens,0,0
Woolacombe,scrub,Trifolium_repens,0,0
Woolacombe,grassland,Ulex_europaeus,36,0
Woolacombe,sand_dune,Ulex_europaeus,0,0
Woolacombe,scrub,Ulex_europaeus,22.2727272727273,2.63636363636364
Woolacombe,grassland,Urtica_dioica,0,0
Woolacombe,sand_dune,Urtica_dioica,1,0
Woolacombe,scrub,Urtica_dioica,0,0
Woolacombe,grassland,Veronica_chamaedrys,5,3
Woolacombe,sand_dune,Veronica_chamaedrys,2.14285714285714,0
Woolacombe,scrub,Veronica_chamaedrys,0,0
Woolacombe,grassland,Veronica_sp.,0,0
Woolacombe,sand_dune,Veronica_sp.,3,14.5
Woolacombe,scrub,Veronica_sp.,0,0
Woolacombe,grassland,Vicia_sativa,0,0
Woolacombe,sand_dune,Vicia_sativa,0,0
Woolacombe,scrub,Vicia_sativa,0,0
Woolacombe,grassland,Viola_riviniana,2.6,0
Woolacombe,sand_dune,Viola_riviniana,0,0
Woolacombe,scrub,Viola_riviniana,3,0
