"Site"	"Plant_Species"	"FU_Open"
"964"	"Pembrey"	"Viola_tricolor"	14
"965"	"Penhale_Sands"	""	0
"966"	"Penhale_Sands"	"Anacamptis_pyramidalis"	2
"967"	"Penhale_Sands"	"Anagallis_arvensis"	1
"968"	"Penhale_Sands"	"Anthyllis_vulneraria"	10
"969"	"Penhale_Sands"	"Armeria_maritima"	0
"970"	"Penhale_Sands"	"Bellis_perennis"	15
"971"	"Penhale_Sands"	"Blackstonia_perfoliata"	0
"972"	"Penhale_Sands"	"Brassica_sp."	0
"973"	"Penhale_Sands"	"Calystegia_soldanella"	0
"974"	"Penhale_Sands"	"Centaurium_erythraea"	0
"975"	"Penhale_Sands"	"Cerastium_fontanum"	66
"976"	"Penhale_Sands"	"Cirsium_arvense"	0
"977"	"Penhale_Sands"	"Crataegus_monogyna"	0
"978"	"Penhale_Sands"	"Crepis_vesicaria"	1
"979"	"Penhale_Sands"	"Daucus_carota"	156
"980"	"Penhale_Sands"	"Erodium_cicutarium"	2
"981"	"Penhale_Sands"	"Euphorbia_paralias"	46
"982"	"Penhale_Sands"	"Euphrasia_nemorosa"	47
"983"	"Penhale_Sands"	"Euphrasia_sp."	14
"984"	"Penhale_Sands"	"Galium_mollugo"	0
"985"	"Penhale_Sands"	"Galium_verum"	71
"986"	"Penhale_Sands"	"Geranium_molle"	4
"987"	"Penhale_Sands"	"Geranium_pusillum"	0
"988"	"Penhale_Sands"	"Geranium_robertianum"	0
"989"	"Penhale_Sands"	"Glechoma_hederacea"	3
"990"	"Penhale_Sands"	"Grass"	0
"991"	"Penhale_Sands"	"Hedera_helix"	0
"992"	"Penhale_Sands"	"Heracleum_sphondylium"	0
"993"	"Penhale_Sands"	"Hypochaeris_radicata"	16
"994"	"Penhale_Sands"	"Iris_foetidissima"	0
"995"	"Penhale_Sands"	"Jasione_montana"	2
"996"	"Penhale_Sands"	"Knautia_arvensis"	0
"997"	"Penhale_Sands"	"Leontodon_hispidus"	0
"998"	"Penhale_Sands"	"Leontodon_saxatilis"	0
"999"	"Penhale_Sands"	"Limonium_vulgare"	0
"1000"	"Penhale_Sands"	"Linum_catharticum"	10
"1001"	"Penhale_Sands"	"Lotus_corniculatus"	25
"1002"	"Penhale_Sands"	"Lotus_subbiflorus"	14
"1003"	"Penhale_Sands"	"Medicago_lupulina"	0
"1004"	"Penhale_Sands"	"Myosotis_ramosissima"	2
"1005"	"Penhale_Sands"	"Ononis_repens"	6
"1006"	"Penhale_Sands"	"Pilosella_officinarum"	7
"1007"	"Penhale_Sands"	"Plantago_lanceolata"	1
"1008"	"Penhale_Sands"	"Polygala_serpyllifolia"	7
"1009"	"Penhale_Sands"	"Polygala_vulgaris"	0
"1010"	"Penhale_Sands"	"Potentilla_neumanniana"	0
"1011"	"Penhale_Sands"	"Potentilla_reptans"	0
"1012"	"Penhale_Sands"	"Primula_veris"	0
"1013"	"Penhale_Sands"	"Prunus_spinosa"	0
"1014"	"Penhale_Sands"	"Ranunculus_repens"	0
"1015"	"Penhale_Sands"	"Rubus_fruiticosus"	0
"1016"	"Penhale_Sands"	"Rubus_fruticosus"	0
"1017"	"Penhale_Sands"	"Rumex_acetosa"	0
"1018"	"Penhale_Sands"	"Sedum_acre"	0
"1019"	"Penhale_Sands"	"Senecio_jacobaea"	0
"1020"	"Penhale_Sands"	"Sonchus_oleraceus"	0
"1021"	"Penhale_Sands"	"Taraxacum_agg."	4
"1022"	"Penhale_Sands"	"Thymus_polytrichus"	41
"1023"	"Penhale_Sands"	"Valerianella_locusta"	90
"1024"	"Penhale_Sands"	"Veronica_chamaedrys"	0
"1025"	"Penhale_Sands"	"Viola_canina"	0
"1026"	"Penhale_Sands"	"Viola_riviniana"	1
"1027"	"Penhale_Sands"	"Viola_sp."	0
"1028"	"Penhale_Sands"	NA	0
"1029"	"Pewsey_Downs"	"Achillea_millefolium"	0
"1030"	"Pewsey_Downs"	"Anthriscus_sylvestris"	0
"1031"	"Pewsey_Downs"	"Anthyllis_vulneraria"	1
"1032"	"Pewsey_Downs"	"Asperula_cynanchica"	73
"1033"	"Pewsey_Downs"	"Bellis_perennis"	90
"1034"	"Pewsey_Downs"	"Bunium_bulbocastanum"	158
"1035"	"Pewsey_Downs"	"Calluna_vulgaris"	0
"1036"	"Pewsey_Downs"	"Campanula_glomerata"	0
"1037"	"Pewsey_Downs"	"Campanula_rotundifolia"	1
"1038"	"Pewsey_Downs"	"Centaurea_nigra"	1
"1039"	"Pewsey_Downs"	"Cerastium_fontanum"	38
"1040"	"Pewsey_Downs"	"Cirsium_aculae"	0
"1041"	"Pewsey_Downs"	"Cirsium_arvense"	0
"1042"	"Pewsey_Downs"	"Cirsium_palustre"	0
"1043"	"Pewsey_Downs"	"Cirsium_vulgare"	0
"1044"	"Pewsey_Downs"	"Crepis_vesicaria"	13
"1045"	"Pewsey_Downs"	"Dactylorhiza_fuchsii"	0
"1046"	"Pewsey_Downs"	"Daucus_carota"	64
"1047"	"Pewsey_Downs"	"Galium_saxatile"	0
"1048"	"Pewsey_Downs"	"Galium_verum"	3
"1049"	"Pewsey_Downs"	"Geranium_dissectum"	0
"1050"	"Pewsey_Downs"	"Grass"	0
"1051"	"Pewsey_Downs"	"Helianthemum_nummularium"	27
"1052"	"Pewsey_Downs"	"Hippocrepis_comosa"	32
"1053"	"Pewsey_Downs"	"Hypochaeris_radicata"	1
"1054"	"Pewsey_Downs"	"Knautia_arvensis"	1
"1055"	"Pewsey_Downs"	"Lathyrus_aphaca"	0
"1056"	"Pewsey_Downs"	"Lathyrus_pratensis"	0
"1057"	"Pewsey_Downs"	"Leontodon_hispidus"	0
"1058"	"Pewsey_Downs"	"Leontodon_saxatilis"	1
"1059"	"Pewsey_Downs"	"Linum_catharticum"	11
"1060"	"Pewsey_Downs"	"Lotus_corniculatus"	78
"1061"	"Pewsey_Downs"	"Luzula_campestris"	0
"1062"	"Pewsey_Downs"	"Medicago_lupulina"	6
"1063"	"Pewsey_Downs"	"Ononis_spinosa"	0
"1064"	"Pewsey_Downs"	"Oxalis_perennans"	0
"1065"	"Pewsey_Downs"	"Pastinaca_sativa"	0
"1066"	"Pewsey_Downs"	"Pilosella_officinarum"	1
"1067"	"Pewsey_Downs"	"Pimpinella_saxifraga"	40
"1068"	"Pewsey_Downs"	"Plantago_lanceolata"	117
"1069"	"Pewsey_Downs"	"Plantago_major"	0
"1070"	"Pewsey_Downs"	"Plantago_media"	0
"1071"	"Pewsey_Downs"	"Polygala_calcarea"	38
"1072"	"Pewsey_Downs"	"Polygala_serpyllifolia"	1
"1073"	"Pewsey_Downs"	"Potentilla_anserina"	0
"1074"	"Pewsey_Downs"	"Potentilla_erecta"	0
"1075"	"Pewsey_Downs"	"Primula_veris"	4
"1076"	"Pewsey_Downs"	"Prunella_vulgaris"	10
"1077"	"Pewsey_Downs"	"Ranunculus_arvensis"	1
"1078"	"Pewsey_Downs"	"Ranunculus_bulbosus"	170
"1079"	"Pewsey_Downs"	"Ranunculus_repens"	0
"1080"	"Pewsey_Downs"	"Rhinanthus_minor"	63
"1081"	"Pewsey_Downs"	"Rumex_acetosa"	129
"1082"	"Pewsey_Downs"	"Sanguisorba_minor"	68
"1083"	"Pewsey_Downs"	"Scabiosa_columbaria"	30
"1084"	"Pewsey_Downs"	"Senecio_jacobaea"	8
"1085"	"Pewsey_Downs"	"Stachys_officinalis"	0
"1086"	"Pewsey_Downs"	"Succisa_pratensis"	0
"1087"	"Pewsey_Downs"	"Taraxacum_agg."	6
"1088"	"Pewsey_Downs"	"Thymus_polytrichus"	10
"1089"	"Pewsey_Downs"	"Trifolium_arvense"	0
"1090"	"Pewsey_Downs"	"Trifolium_dubium"	8
"1091"	"Pewsey_Downs"	"Trifolium_pratense"	16
"1092"	"Pewsey_Downs"	"Trifolium_repens"	7
"1093"	"Pewsey_Downs"	"Urtica_dioica"	0
"1094"	"Pewsey_Downs"	"Veronica_chamaedrys"	0
"1095"	"Pewsey_Downs"	"Veronica_officinalis"	0
"1096"	"Seet_Bridge"	"Acer_campestre"	0
"1097"	"Seet_Bridge"	"Acer_pseudoplatanus"	0
"1098"	"Seet_Bridge"	"Angelica_sylvestris"	0
"1099"	"Seet_Bridge"	"Arum_maculatum"	0
"1100"	"Seet_Bridge"	"Aster_tripolium"	0
"1101"	"Seet_Bridge"	"Atriplex_hastata"	12
"1102"	"Seet_Bridge"	"Atriplex_prostrata"	0
"1103"	"Seet_Bridge"	"Beta_vulgaris"	96
"1104"	"Seet_Bridge"	"Betula_pendula"	0
"1105"	"Seet_Bridge"	"Calystegia_sepium"	0
"1106"	"Seet_Bridge"	"Cardamine_pratensis"	0
"1107"	"Seet_Bridge"	"Castanea_sativa"	0
"1108"	"Seet_Bridge"	"Cirsium_palustre"	0
"1109"	"Seet_Bridge"	"Conium maculatum"	0
"1110"	"Seet_Bridge"	"Convolvulus_arvensis"	0
"1111"	"Seet_Bridge"	"Corylus_avellana"	0
"1112"	"Seet_Bridge"	"Crataegus_monogyna"	0
"1113"	"Seet_Bridge"	"Dryopteris_sp."	0
"1114"	"Seet_Bridge"	"Fagus_sylvatica"	0
"1115"	"Seet_Bridge"	"Fraxinus_excelsior"	0
"1116"	"Seet_Bridge"	"Galium_mollugo"	0
"1117"	"Seet_Bridge"	"Galium_sp"	0
"1118"	"Seet_Bridge"	"Grass"	0
"1119"	"Seet_Bridge"	"Hedera_helix"	0
"1120"	"Seet_Bridge"	"Hyacinthoides_non-scripta"	15
"1121"	"Seet_Bridge"	"Ilex_aquifolium"	1
"1122"	"Seet_Bridge"	"Iris_pseudacorus"	0
"1123"	"Seet_Bridge"	"Lonicera_periclymenum"	0
"1124"	"Seet_Bridge"	"Lotus_corniculatus"	0
"1125"	"Seet_Bridge"	"Mercurialis_perennis"	0
"1126"	"Seet_Bridge"	"Oenanthe_crocata"	0
"1127"	"Seet_Bridge"	"Potentilla_anserina"	0
"1128"	"Seet_Bridge"	"Quercus_robur"	0
"1129"	"Seet_Bridge"	"Rubus_fruiticosus"	0
"1130"	"Seet_Bridge"	"Rubus_fruticosus"	0
"1131"	"Seet_Bridge"	"Sonchus_arvensis"	0
"1132"	"Seet_Bridge"	"Sonchus_palustris"	0
"1133"	"Seet_Bridge"	"Taxus_baccata"	0
"1134"	"Seet_Bridge"	"Teucrium_scorodonia"	0
"1135"	"Seet_Bridge"	NA	0
"1136"	"Studland"	"Anthriscus_sylvestris"	0
"1137"	"Studland"	"Bare_ground_only"	0
"1138"	"Studland"	"Betula_pendula"	0
"1139"	"Studland"	"Betula_pubescens"	0
"1140"	"Studland"	"Calluna_vulgaris"	1875
"1141"	"Studland"	"Centaurium_erythraea"	0
"1142"	"Studland"	"Centaurium_littorale"	0
"1143"	"Studland"	"Cerastium_fontanum"	0
"1144"	"Studland"	"Crepis_vesicaria"	0
"1145"	"Studland"	"Cuscuta_epithymum"	8
"1146"	"Studland"	"Daucus_carota"	0
"1147"	"Studland"	"Erica_cinerea"	2500
"1148"	"Studland"	"Erica_tetralix"	256
"1149"	"Studland"	"Grass"	0
"1150"	"Studland"	"Hydrocotyle_vulgaris"	0
"1151"	"Studland"	"Hypochaeris_radicata"	0
"1152"	"Studland"	"Jasione_montana"	5
"1153"	"Studland"	"Leontodon_hispidus"	0
"1154"	"Studland"	"Leontodon_saxatilis"	0
"1155"	"Studland"	"Leontodon_sp."	0
"1156"	"Studland"	"Lonicera_periclymenum"	0
"1157"	"Studland"	"Lotus_pedunculatus"	0
"1158"	"Studland"	"Lotus_subbiflorus"	0
"1159"	"Studland"	"Medicago_lupulina"	0
"1160"	"Studland"	"Myrica_gale"	0
"1161"	"Studland"	"Pilosella_officinarum"	0
"1162"	"Studland"	"Pinus_sylvestris"	0
"1163"	"Studland"	"Potentilla_anserina"	1
"1164"	"Studland"	"Rubus_fruiticosus"	0
"1165"	"Studland"	"Rubus_fruticosus"	0
"1166"	"Studland"	"Rumex_acetosella"	35
"1167"	"Studland"	"Rush"	0
"1168"	"Studland"	"Salix_repens"	0
"1169"	"Studland"	"Scabiosa_columbaria"	2
"1170"	"Studland"	"Sedge"	0
"1171"	"Studland"	"Senecio_jacobaea"	0
"1172"	"Studland"	"Taraxacum_agg."	0
"1173"	"Studland"	"Trifolium_repens"	2
"1174"	"Studland"	"Trifolium_sp."	0
"1175"	"Studland"	"Ulex_europaeus"	0
"1176"	"Studland"	"Umbilicus_sp."	0
"1177"	"Studland"	"Unidentified_B"	11
"1178"	"Studland"	"Unidentified_C"	15
"1179"	"Studland"	"Valeranaria_sp."	0
"1180"	"Studland"	NA	0
"1181"	"Walborough"	"Achillea_millefolium"	0
"1182"	"Walborough"	"Anthyllis_vulneraria"	0
"1183"	"Walborough"	"Armeria_maritima"	4
"1184"	"Walborough"	"Aster_tripolium"	3
"1185"	"Walborough"	"Atriplex_laciniata"	0
"1186"	"Walborough"	"Atriplex_prostrata"	0
"1187"	"Walborough"	"Bellis_perennis"	20
"1188"	"Walborough"	"Bunium_bulbocastanum"	0
"1189"	"Walborough"	"Centaurea_nigra"	0
"1190"	"Walborough"	"Centaurium_erythraea"	0
"1191"	"Walborough"	"Cerastium_fontanum"	5
"1192"	"Walborough"	"Cirsium_aculae"	0
"1193"	"Walborough"	"Cirsium_arvense"	0
"1194"	"Walborough"	"Cirsium_palustre"	0
"1195"	"Walborough"	"Cochlearia_anglica"	413
"1196"	"Walborough"	"Cochlearia_officinalis"	123
"1197"	"Walborough"	"Convolvulus_arvensis"	0
"1198"	"Walborough"	"Daucus_carota"	0
"1199"	"Walborough"	"Epilobium_hirsutum"	0
"1200"	"Walborough"	"Galium_verum"	0
"1201"	"Walborough"	"Geranium_pusillum"	0
"1202"	"Walborough"	"Glaux_maritima"	63
"1203"	"Walborough"	"Grass"	0
"1204"	"Walborough"	"Halimione_portulacoides"	0
"1205"	"Walborough"	"Heracleum_sphondylium"	0
"1206"	"Walborough"	"Hypochaeris_radicata"	0
"1207"	"Walborough"	"Knautia_arvensis"	0
"1208"	"Walborough"	"Lathyrus_pratensis"	0
"1209"	"Walborough"	"Leontodon_hispidus"	0
"1210"	"Walborough"	"Linum_catharticum"	8
"1211"	"Walborough"	"Lotus_corniculatus"	33
"1212"	"Walborough"	"Medicago_lupulina"	12
"1213"	"Walborough"	"Ononis_spinosa"	0
"1214"	"Walborough"	"Pilosella_officinarum"	1
"1215"	"Walborough"	"Plantago_lanceolata"	4
"1216"	"Walborough"	"Plantago_maritima"	1
"1217"	"Walborough"	"Plantago_media"	0
"1218"	"Walborough"	"Polygala_vulgaris"	5
"1219"	"Walborough"	"Potentilla_anserina"	0
"1220"	"Walborough"	"Ranunculus_acris"	2
"1221"	"Walborough"	"Ranunculus_bulbosus"	125
"1222"	"Walborough"	"Ranunculus_repens"	0
"1223"	"Walborough"	"Rhinanthus_minor"	7
"1224"	"Walborough"	"Rubus_fruiticosus"	0
"1225"	"Walborough"	"Rumex_acetosa"	63
"1226"	"Walborough"	"Rumex_obtusifolius"	0
"1227"	"Walborough"	"Sanguisorba_minor"	10
"1228"	"Walborough"	"Sedge"	0
"1229"	"Walborough"	"Senecio_jacobaea"	0
"1230"	"Walborough"	"Spergularia_media"	0
"1231"	"Walborough"	"Suaeda_maritima"	0
"1232"	"Walborough"	"Taraxacum_agg."	2
"1233"	"Walborough"	"Thymus_polytrichus"	0
"1234"	"Walborough"	"Trifolium_arvense"	0
"1235"	"Walborough"	"Trifolium_dubium"	0
"1236"	"Walborough"	"Trifolium_pratense"	0
"1237"	"Walborough"	"Trifolium_repens"	2
"1238"	"Walborough"	"Triglochin_maritima"	366
"1239"	"Walborough"	"Vicia_cracca"	0
"1240"	"Walborough"	"Vicia_sativa"	5
"1241"	"Walborough"	NA	0
"1242"	"Wheal_Coates"	"Calluna_vulgaris"	22157
"1243"	"Wheal_Coates"	"Centaurea_nigra"	0
"1244"	"Wheal_Coates"	"Cirsium_sp."	1
"1245"	"Wheal_Coates"	"Cuscuta_epithymum"	0
"1246"	"Wheal_Coates"	"Erica_cinerea"	19909
"1247"	"Wheal_Coates"	"Euphrasia_nemorosa"	4
"1248"	"Wheal_Coates"	"Grass"	0
"1249"	"Wheal_Coates"	"Hieracium_sp."	2
"1250"	"Wheal_Coates"	"Hypericum_calycinum"	0
"1251"	"Wheal_Coates"	"Hypochaeris_radicata"	0
"1252"	"Wheal_Coates"	"Leontodon_hispidus"	0
"1253"	"Wheal_Coates"	"Pedicularis_sylvatica"	2
"1254"	"Wheal_Coates"	"Polygala_serpyllifolia"	6
"1255"	"Wheal_Coates"	"Polygala_vulgaris"	10
"1256"	"Wheal_Coates"	"Potentilla_erecta"	36
"1257"	"Wheal_Coates"	"Potentilla_reptans"	0
"1258"	"Wheal_Coates"	"Rosa_spinosissima"	0
"1259"	"Wheal_Coates"	"Rubus_fruiticosus"	0
"1260"	"Wheal_Coates"	"Scilla_verna"	11
"1261"	"Wheal_Coates"	"Solidago_virgaurea"	14
"1262"	"Wheal_Coates"	"Stachys_officinalis"	0
"1263"	"Wheal_Coates"	"Thymus_polytrichus"	36
"1264"	"Wheal_Coates"	"Ulex_europaeus"	1779
"1265"	"Wheal_Coates"	"Vaccinium_myrtillus"	0
"1266"	"Wheal_Coates"	"Viola_canina"	0
"1267"	"Wheal_Coates"	"Viola_riviniana"	0
"1268"	"Wheal_Coates"	"Viola_sp."	0
"1269"	"Wheal_Coates"	NA	0
"1270"	"Woodland_Hill"	""	0
"1271"	"Woodland_Hill"	"Arum_maculatum"	0
"1272"	"Woodland_Hill"	"Betula_pendula"	0
"1273"	"Woodland_Hill"	"Calluna_vulgaris"	3178
"1274"	"Woodland_Hill"	"Crataegus_monogyna"	0
"1275"	"Woodland_Hill"	"Cuscuta_epithymum"	18
"1276"	"Woodland_Hill"	"Dryopteris_sp."	0
"1277"	"Woodland_Hill"	"Erica_cinerea"	7687
"1278"	"Woodland_Hill"	"Fagus_sylvatica"	0
"1279"	"Woodland_Hill"	"Fragus_sylvatica"	0
"1280"	"Woodland_Hill"	"Fraxinus_excelsior"	0
"1281"	"Woodland_Hill"	"Galium_saxatile"	0
"1282"	"Woodland_Hill"	"Grass"	0
"1283"	"Woodland_Hill"	"Ilex_aquifolium"	0
"1284"	"Woodland_Hill"	"Lonicera_periclymenum"	0
"1285"	"Woodland_Hill"	"Melampyrum_pratense"	7
"1286"	"Woodland_Hill"	"Mercurialis_perennis"	0
"1287"	"Woodland_Hill"	"Polygala_serpyllifolia"	0
"1288"	"Woodland_Hill"	"Potentilla_erecta"	0
"1289"	"Woodland_Hill"	"Quercus_petraea"	0
"1290"	"Woodland_Hill"	"Quercus_robur"	0
"1291"	"Woodland_Hill"	"Ranunculus_ficaria"	0
"1292"	"Woodland_Hill"	"Rubus_fruiticosus"	11
"1293"	"Woodland_Hill"	"Rubus_fruticosus"	0
"1294"	"Woodland_Hill"	"Rumex_acetosella"	0
"1295"	"Woodland_Hill"	"Sedge"	0
"1296"	"Woodland_Hill"	"Sorbus_aucuparia"	0
"1297"	"Woodland_Hill"	"Teucrium_scorodonia"	0
"1298"	"Woodland_Hill"	"Ulex_europaeus"	98
"1299"	"Woodland_Hill"	"Urtica_dioica"	0
"1300"	"Woodland_Hill"	"Vaccinium_myrtillus"	2
"1301"	"Woodland_Hill"	NA	0
"1302"	"Woolacombe"	"Achillea_millefolium"	0
"1303"	"Woolacombe"	"Ammophila_sp."	0
"1304"	"Woolacombe"	"Anacamptis_pyramidalis"	0
"1305"	"Woolacombe"	"Anagallis_arvensis"	0
"1306"	"Woolacombe"	"Arum_maculatum"	0
"1307"	"Woolacombe"	"Bellis_perennis"	0
"1308"	"Woolacombe"	"Calluna_vulgaris"	0
"1309"	"Woolacombe"	"Calystegia_soldanella"	0
"1310"	"Woolacombe"	"Cerastium_fontanum"	5
"1311"	"Woolacombe"	"Chamerion_angustifolium"	0
"1312"	"Woolacombe"	"Cirsium_arvense"	1
"1313"	"Woolacombe"	"Cirsium_sp."	0
"1314"	"Woolacombe"	"Cirsium_vulgare"	0
"1315"	"Woolacombe"	"Clematis_vitalba"	0
"1316"	"Woolacombe"	"Convolvulus_soldanella"	0
"1317"	"Woolacombe"	"Cornus_sanguinea"	0
"1318"	"Woolacombe"	"Crepis_vesicaria"	7
"1319"	"Woolacombe"	"Digitalis_purpurea"	0
"1320"	"Woolacombe"	"Dryopteris_sp."	0
"1321"	"Woolacombe"	"Erica_cinerea"	1092
"1322"	"Woolacombe"	"Erodium_cicutarium"	0
"1323"	"Woolacombe"	"Eupatorium_cannabinum"	0
"1324"	"Woolacombe"	"Euphorbia_paralias"	0
"1325"	"Woolacombe"	"Euphrasia_nemorosa"	236
"1326"	"Woolacombe"	"Fragaria_vesca"	0
"1327"	"Woolacombe"	"Galium_aparine"	12
"1328"	"Woolacombe"	"Galium_mollugo"	0
"1329"	"Woolacombe"	"Galium_saxatile"	21
"1330"	"Woolacombe"	"Galium_verum"	1
"1331"	"Woolacombe"	"Geranium_molle"	0
"1332"	"Woolacombe"	"Geranium_robertianum"	0
"1333"	"Woolacombe"	"Grass"	0
"1334"	"Woolacombe"	"Hedera_helix"	0
"1335"	"Woolacombe"	"Heracleum_sphondylium"	0
"1336"	"Woolacombe"	"Hyacinthoides_non-scripta"	33
"1337"	"Woolacombe"	"Hypochaeris_radicata"	0
"1338"	"Woolacombe"	"Leontodon_hispidus"	0
"1339"	"Woolacombe"	"Leontodon_saxatilis"	1
"1340"	"Woolacombe"	"Leontodon_sp."	0
"1341"	"Woolacombe"	"Limonium_vulgare"	61
"1342"	"Woolacombe"	"Lonicera_periclymenum"	0
"1343"	"Woolacombe"	"Lotus_corniculatus"	10
"1344"	"Woolacombe"	"Lotus_subbiflorus"	0
"1345"	"Woolacombe"	"Medicago_polymorpha"	0
"1346"	"Woolacombe"	"Oenothera_sp."	0
"1347"	"Woolacombe"	"Ononis_repens"	0
"1348"	"Woolacombe"	"Plantago_lanceolata"	10
"1349"	"Woolacombe"	"Plantago_major"	0
"1350"	"Woolacombe"	"Plantago_media"	0
"1351"	"Woolacombe"	"Polygala_serpyllifolia"	0
"1352"	"Woolacombe"	"Polygala_vulgaris"	0
"1353"	"Woolacombe"	"Potentilla_erecta"	127
"1354"	"Woolacombe"	"Potentilla_sterilis"	1
"1355"	"Woolacombe"	"Primula_vulgaris"	0
"1356"	"Woolacombe"	"Ranunculus_bulbosus"	0
"1357"	"Woolacombe"	"Rosa_rugosa"	0
"1358"	"Woolacombe"	"Rosa_spinosissima"	0
"1359"	"Woolacombe"	"Rubia_peregrina"	0
"1360"	"Woolacombe"	"Rubus_fruiticosus"	16
"1361"	"Woolacombe"	"Rubus_fruticosus"	5
"1362"	"Woolacombe"	"Rumex_acetosa"	0
"1363"	"Woolacombe"	"Rumex_acetosella"	0
"1364"	"Woolacombe"	"Rumex_sp."	0
"1365"	"Woolacombe"	"Sanguisorba_minor"	5
"1366"	"Woolacombe"	"Senecio_jacobaea"	0
"1367"	"Woolacombe"	"Silene_dioica"	0
"1368"	"Woolacombe"	"Sonchus_asper"	0
"1369"	"Woolacombe"	"Stellaria_graminea"	65
"1370"	"Woolacombe"	"Stellaria_holostea"	3
"1371"	"Woolacombe"	"Taraxacum_agg."	0
"1372"	"Woolacombe"	"Teucrium_scorodonia"	494
"1373"	"Woolacombe"	"Trifolium_pratense"	0
"1374"	"Woolacombe"	"Trifolium_repens"	0
"1375"	"Woolacombe"	"Ulex_europaeus"	29
"1376"	"Woolacombe"	"Urtica_dioica"	0
"1377"	"Woolacombe"	"Veronica_chamaedrys"	3
"1378"	"Woolacombe"	"Veronica_sp."	29
"1379"	"Woolacombe"	"Vicia_sativa"	0
"1380"	"Woolacombe"	"Viola_riviniana"	0
"1381"	"Wyeswood_Common"	"Achillea_millefolium"	0
"1382"	"Wyeswood_Common"	"Anacamptis_morio"	0
"1383"	"Wyeswood_Common"	"Anthriscus_sylvestris"	0
"1384"	"Wyeswood_Common"	"Bellis_perennis"	0
"1385"	"Wyeswood_Common"	"Cardamine_pratensis"	0
"1386"	"Wyeswood_Common"	"Centaurea_nigra"	44
"1387"	"Wyeswood_Common"	"Cerastium_fontanum"	3
"1388"	"Wyeswood_Common"	"Chamerion_angustifolium"	0
"1389"	"Wyeswood_Common"	"Cirsium_arvense"	0
"1390"	"Wyeswood_Common"	"Crataegus_monogyna"	0
"1391"	"Wyeswood_Common"	"Crepis_capillaris"	6
"1392"	"Wyeswood_Common"	"Crepis_vesicaria"	8
"1393"	"Wyeswood_Common"	"Dactylorhiza_fuchsii"	0
"1394"	"Wyeswood_Common"	"Dactylorhiza_praetermissa"	0
"1395"	"Wyeswood_Common"	"Dryopteris_sp."	0
"1396"	"Wyeswood_Common"	"Euphrasia_nemorosa"	496
"1397"	"Wyeswood_Common"	"Geranium_pratense"	0
"1398"	"Wyeswood_Common"	"Geranium_pusillum"	0
"1399"	"Wyeswood_Common"	"Grass"	0
"1400"	"Wyeswood_Common"	"Heracleum_sphondylium"	0
"1401"	"Wyeswood_Common"	"Hyacinthoides_non-scripta"	0
"1402"	"Wyeswood_Common"	"Hypericum_perforatum"	0
"1403"	"Wyeswood_Common"	"Hypochaeris_radicata"	0
"1404"	"Wyeswood_Common"	"Lathyrus_pratensis"	2
"1405"	"Wyeswood_Common"	"Lathyrus_sylvestris"	0
"1406"	"Wyeswood_Common"	"Leontodon_hispidus"	11
"1407"	"Wyeswood_Common"	"Leontodon_saxatilis"	0
"1408"	"Wyeswood_Common"	"Leontodon_sp."	0
"1409"	"Wyeswood_Common"	"Leucanthemum_vulgare"	0
"1410"	"Wyeswood_Common"	"Linum_catharticum"	2
"1411"	"Wyeswood_Common"	"Lotus_corniculatus"	10
"1412"	"Wyeswood_Common"	"Luzula_campestris"	38
"1413"	"Wyeswood_Common"	"Medicago_lupulina"	6
"1414"	"Wyeswood_Common"	"Plantago_lanceolata"	34
"1415"	"Wyeswood_Common"	"Plantago_major"	0
"1416"	"Wyeswood_Common"	"Plantago_media"	0
"1417"	"Wyeswood_Common"	"Polygala_vulgaris"	2
"1418"	"Wyeswood_Common"	"Prunella_vulgaris"	0
"1419"	"Wyeswood_Common"	"Prunus_spinosa"	0
"1420"	"Wyeswood_Common"	"Quercus_robur"	0
"1421"	"Wyeswood_Common"	"Ranunculus_acris"	0
"1422"	"Wyeswood_Common"	"Ranunculus_bulbosus"	0
"1423"	"Wyeswood_Common"	"Ranunculus_ficaria"	1
"1424"	"Wyeswood_Common"	"Ranunculus_repens"	2
"1425"	"Wyeswood_Common"	"Ranunculus_sceleratus"	0
"1426"	"Wyeswood_Common"	"Rhinanthus_minor"	0
"1427"	"Wyeswood_Common"	"Rubus_fruiticosus"	0
"1428"	"Wyeswood_Common"	"Rumex_acetosa"	0
"1429"	"Wyeswood_Common"	"Rumex_acetosella"	10
"1430"	"Wyeswood_Common"	"Solidago_virgaurea"	0
"1431"	"Wyeswood_Common"	"Stellaria_graminea"	8
"1432"	"Wyeswood_Common"	"Stellaria_holostea"	0
"1433"	"Wyeswood_Common"	"Taraxacum_agg."	8
"1434"	"Wyeswood_Common"	"Trifolium_pratense"	1
"1435"	"Wyeswood_Common"	"Trifolium_repens"	10
"1436"	"Wyeswood_Common"	"Urtica_dioica"	0
"1437"	"Wyeswood_Common"	"Veronica_chamaedrys"	0
"1438"	"Wyeswood_Common"	"Vicia_cracca"	2
